candidate_id,sim_ok,sim_reason,rF_below,rF_above,stop_reason_below,stop_reason_above,tainted_below,tainted_above,bounded_below,bounded_reason_below,bounded_above,bounded_reason_above,cycle_below,cycle_reason_below,cycle_above,cycle_reason_above,amp_below,amp_above,period_below,period_above,omega_mean_below,omega_mean_above,flip_ok,class_5B
1,TRUE,ok,0.130375,0.134375,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,4.074615861552355e-64,4.040414757741539e-64,NA,NA,1.0050364068123494e-66,9.966004325572901e-67,FALSE,FAIL_NUMERIC_TAINT
2,TRUE,ok,0.132482,0.136482,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,3.02202585062448e-15,2.465595815932921e-15,NA,NA,-2.3007206924394416e-18,3.06214150993093e-18,FALSE,FAIL_NUMERIC_TAINT
3,TRUE,ok,0.131073,0.135073,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,3.9592593822631624e-64,3.9257165402035494e-64,NA,NA,9.765828137709803e-67,9.683092050122733e-67,FALSE,FAIL_NUMERIC_TAINT
4,TRUE,ok,0.1221835,0.1261835,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,1.2739829059572339e-31,1.263268033331815e-31,NA,NA,5.977304090064678e-34,5.927031789023363e-34,FALSE,FAIL_NUMERIC_TAINT
5,TRUE,ok,0.10290099999999999,0.106901,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,3.297002894309144e-15,3.0813712691884574e-15,NA,NA,-3.823978899603484e-17,-1.0100810225992272e-17,FALSE,FAIL_NUMERIC_TAINT
6,TRUE,ok,0.13248100000000002,0.13648100000000002,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,2.378121295046247e-15,2.7384571470326284e-15,NA,NA,1.7687270036209e-18,2.1451873546801516e-18,FALSE,FAIL_NUMERIC_TAINT
7,TRUE,ok,0.1247345,0.1287345,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,2.455648819984609e-15,2.8404464592126897e-15,NA,NA,2.3232485331925393e-18,3.928085540455111e-18,FALSE,FAIL_NUMERIC_TAINT
8,TRUE,ok,0.13037749999999998,0.13437749999999998,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,8.363521551615987e-66,8.279220813603017e-66,NA,NA,2.0629290993377192e-68,2.042135651918154e-68,FALSE,FAIL_NUMERIC_TAINT
9,TRUE,ok,0.1289455,0.1329455,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,1.364216657013355e-30,1.3546211716732994e-30,NA,NA,6.400665151044723e-33,6.35564481750366e-33,FALSE,FAIL_NUMERIC_TAINT
10,TRUE,ok,0.110239,0.11423900000000001,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,3.4576160637116133e-15,3.3258172608591265e-15,NA,NA,2.7368244849595577e-17,2.7665028631167796e-17,FALSE,FAIL_NUMERIC_TAINT
11,TRUE,ok,0.1329175,0.1369175,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,2.7138974356810925e-15,2.802559836697759e-15,NA,NA,-1.808432884381368e-18,-1.2817134188346084e-18,FALSE,FAIL_NUMERIC_TAINT
12,TRUE,ok,0.131077,0.135077,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,1.7768032786604753e-66,1.757156778022522e-66,NA,NA,4.382625668231435e-69,4.334166022160412e-69,FALSE,FAIL_NUMERIC_TAINT
13,TRUE,ok,0.1247365,0.1287365,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,2.41624563958346e-15,2.8546331195491623e-15,NA,NA,-2.8174966353188327e-18,-1.4619597892452834e-19,FALSE,FAIL_NUMERIC_TAINT
14,TRUE,ok,0.110212,0.11421200000000001,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,2.613322631546193e-15,3.002339261996143e-15,NA,NA,1.816435661029588e-18,-4.095426859254992e-18,FALSE,FAIL_NUMERIC_TAINT
15,TRUE,ok,0.1312555,0.1352555,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,2.392339013579707e-17,2.6169569746912047e-17,NA,NA,3.3148471803526096e-18,3.3252149261585196e-18,FALSE,FAIL_NUMERIC_TAINT
16,TRUE,ok,0.110212,0.11421200000000001,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,2.9871655199428873e-15,3.000865078924443e-15,NA,NA,1.9629231813856546e-18,-1.1538764449300277e-18,FALSE,FAIL_NUMERIC_TAINT
17,TRUE,ok,0.1231595,0.1271595,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,1.084093949850062e-71,5.1989328355851356e-71,NA,NA,3.5314451038264245e-76,1.6935567171027837e-75,FALSE,FAIL_NUMERIC_TAINT
18,TRUE,ok,0.103071,0.107071,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,2.508102484866477e-66,2.0799602655807078e-66,NA,NA,6.18643293973309e-69,5.130386328636176e-69,FALSE,FAIL_NUMERIC_TAINT
19,TRUE,ok,0.110284,0.114284,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,4.4758804838449624e-17,3.300371960162287e-17,NA,NA,-7.277730869762784e-19,-5.566151163572253e-19,FALSE,FAIL_NUMERIC_TAINT
20,TRUE,ok,0.12315799999999999,0.127158,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,5.463114183279761e-71,1.970548005071408e-70,NA,NA,1.779614012192289e-75,6.419076599686266e-75,FALSE,FAIL_NUMERIC_TAINT
21,TRUE,ok,0.1261245,0.1301245,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,2.9105641492284835e-15,2.5572853576415175e-15,NA,NA,1.36371625188044e-18,1.1215576275757987e-18,FALSE,FAIL_NUMERIC_TAINT
22,TRUE,ok,0.10284599999999999,0.106846,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,2.7951863564152053e-15,2.9103392096071102e-15,NA,NA,-1.0914304062016671e-18,-1.1979805973874204e-18,FALSE,FAIL_NUMERIC_TAINT
23,TRUE,ok,0.110195,0.114195,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,2.8862675953593395e-15,2.896697690769043e-15,NA,NA,6.736930842078081e-19,8.337655845692507e-19,FALSE,FAIL_NUMERIC_TAINT
24,TRUE,ok,0.10284599999999999,0.106846,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,2.894972051102974e-15,2.6919703613915362e-15,NA,NA,-5.758915040585745e-19,7.363996356233875e-19,FALSE,FAIL_NUMERIC_TAINT
25,TRUE,ok,0.1251495,0.1291495,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,2.9697251936618295e-15,2.9293770134554482e-15,NA,NA,-4.935233669893139e-17,4.925588243951671e-18,FALSE,FAIL_NUMERIC_TAINT
26,TRUE,ok,0.1251495,0.1291495,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,2.9697251846810007e-15,2.9293775209032342e-15,NA,NA,-4.9352336592409805e-17,4.9255883166317305e-18,FALSE,FAIL_NUMERIC_TAINT
27,TRUE,ok,0.130375,0.134375,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,4.074431780416055e-64,4.0401750775718656e-64,NA,NA,1.0049910017360847e-66,9.965413135372737e-67,FALSE,FAIL_NUMERIC_TAINT
28,TRUE,ok,0.1289475,0.1329475,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,1.620620953320452e-31,1.6071183795535292e-31,NA,NA,7.603668945246602e-34,7.540317239867269e-34,FALSE,FAIL_NUMERIC_TAINT
29,TRUE,ok,0.1221815,0.1261815,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,8.6938104745946e-31,8.630057394167734e-31,NA,NA,4.0789833012323355e-33,4.0490714746065436e-33,FALSE,FAIL_NUMERIC_TAINT
30,TRUE,ok,0.088834,0.092834,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,4.6796151293026816e-17,4.942095619115831e-17,NA,NA,9.017667827005998e-19,4.121556285292712e-19,FALSE,FAIL_NUMERIC_TAINT
31,TRUE,ok,0.12315799999999999,0.127158,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,5.463072296320708e-71,1.9705752672820564e-70,NA,NA,1.7796003674787182e-75,6.419165406570945e-75,FALSE,FAIL_NUMERIC_TAINT
32,TRUE,ok,0.12450649999999999,0.1285065,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,3.810430919080802e-17,4.026998015403385e-17,NA,NA,1.8487619234341784e-19,1.6989364710149664e-19,FALSE,FAIL_NUMERIC_TAINT
33,TRUE,ok,0.1322475,0.1362475,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,2.935758081027838e-17,2.0373169070252402e-17,NA,NA,3.3352561006503744e-18,3.3187689036086197e-18,FALSE,FAIL_NUMERIC_TAINT
34,TRUE,ok,0.12012,0.12412000000000001,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,1.2482580353732393e-31,1.2377841899390653e-31,NA,NA,5.85660751408546e-34,5.807466070311864e-34,FALSE,FAIL_NUMERIC_TAINT
35,TRUE,ok,0.1220045,0.1260045,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,1.3914615294437912e-66,1.37594705921407e-66,NA,NA,3.43214979845879e-69,3.3938821318603315e-69,FALSE,FAIL_NUMERIC_TAINT
36,TRUE,ok,0.102868,0.106868,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,2.7838233738167817e-15,2.9177831703630666e-15,NA,NA,2.9170816822716457e-18,2.350813976978896e-18,FALSE,FAIL_NUMERIC_TAINT
37,TRUE,ok,0.13195199999999999,0.135952,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,3.454049510132148e-15,2.9900348764605453e-15,NA,NA,-2.7239229793108427e-17,2.781990853757082e-17,FALSE,FAIL_NUMERIC_TAINT
38,TRUE,ok,0.1261215,0.1301215,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,2.573524161440921e-15,2.3440969756943784e-15,NA,NA,1.057563326753911e-18,-1.7666461805770345e-18,FALSE,FAIL_NUMERIC_TAINT
39,TRUE,ok,0.131953,0.135953,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,3.315767039994845e-15,3.0269903985302983e-15,NA,NA,-1.117813443446556e-17,2.492521456297197e-17,FALSE,FAIL_NUMERIC_TAINT
40,TRUE,ok,0.088778,0.092778,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,3.2697325163926494e-15,3.2974130957355756e-15,NA,NA,-2.5898196807006323e-17,2.439643727636944e-17,FALSE,FAIL_NUMERIC_TAINT
41,TRUE,ok,0.1319545,0.1359545,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,3.4043567921715066e-15,3.127329115104347e-15,NA,NA,-1.4540053578270276e-17,2.204147192798636e-17,FALSE,FAIL_NUMERIC_TAINT
42,TRUE,ok,0.110212,0.11421200000000001,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,2.612257263781243e-15,3.002332115581586e-15,NA,NA,3.963452569355454e-18,-4.095425221199842e-18,FALSE,FAIL_NUMERIC_TAINT
43,TRUE,ok,0.131255,0.13525500000000001,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,3.7620026577827194e-17,4.5008910670965984e-17,NA,NA,4.930448333249231e-18,4.973731664535122e-18,FALSE,FAIL_NUMERIC_TAINT
44,TRUE,ok,0.122003,0.126003,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,5.676533380744164e-66,5.617382999251964e-66,NA,NA,1.4001618081535541e-68,1.3855718992098426e-68,FALSE,FAIL_NUMERIC_TAINT
45,TRUE,ok,0.110195,0.114195,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,2.9135231060861852e-15,2.8691737172993443e-15,NA,NA,1.5537119102624902e-18,-1.1445946633376918e-18,FALSE,FAIL_NUMERIC_TAINT
46,TRUE,ok,0.102868,0.106868,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,3.0103483046769575e-15,2.9849184747442875e-15,NA,NA,2.1177068174501455e-18,4.170115551619104e-18,FALSE,FAIL_NUMERIC_TAINT
47,TRUE,ok,0.12404499999999999,0.128045,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,3.0092368160314606e-15,3.3471262052248375e-15,NA,NA,2.1736355988974717e-17,1.19957343413978e-18,FALSE,FAIL_NUMERIC_TAINT
48,TRUE,ok,0.129184,0.133184,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,1.5861628010022065e-31,1.5728449733710437e-31,NA,NA,7.441997344653067e-34,7.379512435713852e-34,FALSE,FAIL_NUMERIC_TAINT
49,TRUE,ok,0.1221845,0.1261845,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,5.691498847238741e-32,5.641281732509239e-32,NA,NA,2.670351313492028e-34,2.6467903250352975e-34,FALSE,FAIL_NUMERIC_TAINT
50,TRUE,ok,0.120117,0.124117,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,8.539850771198974e-31,8.476750281620318e-31,NA,NA,4.006748110045231e-33,3.9771424675988385e-33,FALSE,FAIL_NUMERIC_TAINT
