try_id,cand_id,sigma,g_n,i,delta,kappa_min,kappa_max,r_star,d_star,omega_star,rF,psi,phi2,lambda_star,f_star,Z_star,phi1_fixed,e_implied,stable,RH_ok,has_complex,hopf_val,ok,reason,n_roots,rF_root_med,rF_root_p25,rF_root_p75,has_hopf,e_star,ok_flag,gate_interior,gate_hopf,gate_ok,gate_reason,score_stage4,rank_stage4,candidate_id,rF_anchor,anchor_source,sim_ok,sim_reason,rF_below,rF_above,stop_reason_below,stop_reason_above,tainted_below,tainted_above,bounded_below,bounded_reason_below,bounded_above,bounded_reason_above,cycle_below,cycle_reason_below,cycle_above,cycle_reason_above,amp_below,amp_above,period_below,period_above,omega_mean_below,omega_mean_above,flip_ok,class_5B,survival_rate,bounded_rate,cycle_rate,amp_med,period_med,taint_share,class_5D,score_stage5
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.05749999999999999,20,2,0.8091760696193299,6.876565197493313,1,2.1812319025164473,0.9352513126396552,TRUE,TRUE,TRUE,0.00141668039289617,TRUE,ok,4,0.1271495,0.104504,0.15314875,TRUE,0.9352513126396552,TRUE,TRUE,TRUE,TRUE,pass,2.4379982325247034,25,25,0.1271495,hopf_root_med,TRUE,ok,0.1251495,0.1291495,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,2.9697251936618295e-15,2.9293770134554482e-15,NA,NA,-4.935233669893139e-17,4.925588243951671e-18,FALSE,FAIL_NUMERIC_TAINT,NA,NA,NA,NA,NA,NA,FAIL_NUMERIC_TAINT,0
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.06999999999999999,20,2,0.7675744214939847,5.3554743606493584,0.9999999999979444,2.180039309873246,0.9357629427858808,TRUE,TRUE,TRUE,0.00141667961115259,TRUE,ok,4,0.1271495,0.104504,0.15314875,TRUE,0.9357629427858808,TRUE,TRUE,TRUE,TRUE,pass,2.436974972232252,26,26,0.1271495,hopf_root_med,TRUE,ok,0.1251495,0.1291495,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,2.9697251846810007e-15,2.9293775209032342e-15,NA,NA,-4.9352336592409805e-17,4.9255883166317305e-18,FALSE,FAIL_NUMERIC_TAINT,NA,NA,NA,NA,NA,NA,FAIL_NUMERIC_TAINT,0
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.095,20,1,0.667003954363989,3.71229645375857,0.9999989582221378,1.1107632759725676,0.9362921701849842,TRUE,TRUE,TRUE,6.457154861840876e-4,TRUE,ok,4,0.132375,0.111856,0.15579875,TRUE,0.9362921701849842,TRUE,TRUE,TRUE,TRUE,pass,2.436607162851164,27,27,0.132375,hopf_root_med,TRUE,ok,0.130375,0.134375,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,4.074431780416055e-64,4.0401750775718656e-64,NA,NA,1.0049910017360847e-66,9.965413135372737e-67,FALSE,FAIL_NUMERIC_TAINT,NA,NA,NA,NA,NA,NA,FAIL_NUMERIC_TAINT,0
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.045,20,0.5,0.8448367152071128,10.091067992104884,1,0.576768610533327,0.9362506733864596,TRUE,TRUE,TRUE,2.789128643076594e-4,TRUE,ok,4,0.1309475,0.1121855,0.15277475,TRUE,0.9362506733864596,TRUE,TRUE,TRUE,TRUE,pass,2.4364996335745253,28,28,0.1309475,hopf_root_med,TRUE,ok,0.1289475,0.1329475,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,1.620620953320452e-31,1.6071183795535292e-31,NA,NA,7.603668945246602e-34,7.540317239867269e-34,FALSE,FAIL_NUMERIC_TAINT,NA,NA,NA,NA,NA,NA,FAIL_NUMERIC_TAINT,0
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.06999999999999999,20,0.5,0.7675744214939847,5.3554743606493584,0.9999999999979444,0.5768519374076277,0.9361154309817038,TRUE,TRUE,TRUE,3.7500358006202494e-4,TRUE,ok,4,0.1241815,0.10536275,0.14587250000000002,TRUE,0.9361154309817038,TRUE,TRUE,TRUE,TRUE,pass,2.436269995840606,29,29,0.1241815,hopf_root_med,TRUE,ok,0.1221815,0.1261815,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,8.6938104745946e-31,8.630057394167734e-31,NA,NA,4.0789833012323355e-33,4.0490714746065436e-33,FALSE,FAIL_NUMERIC_TAINT,NA,NA,NA,NA,NA,NA,FAIL_NUMERIC_TAINT,0
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6753750919075729,0.045,10,1.5,0.7000073120191241,3.784018737554683,0.99999940745173,1.6451653119176628,0.9360756028721012,TRUE,TRUE,TRUE,8.779872302972988e-4,TRUE,ok,3,0.090834,0.0729075,0.1224535,TRUE,0.9360756028721012,TRUE,TRUE,TRUE,TRUE,pass,2.4362662983025727,30,30,0.090834,hopf_root_med,TRUE,ok,0.088834,0.092834,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,4.6796151293026816e-17,4.942095619115831e-17,NA,NA,9.017667827005998e-19,4.121556285292712e-19,FALSE,FAIL_NUMERIC_TAINT,NA,NA,NA,NA,NA,NA,FAIL_NUMERIC_TAINT,0
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6754167687861922,0.0325,15,1.5,0.8113029964002761,6.972354292498281,1,1.6452218534424905,0.9360439729010878,TRUE,TRUE,TRUE,8.021901037637488e-4,TRUE,ok,4,0.125158,0.09684825,0.15811225,TRUE,0.9360439729010878,TRUE,TRUE,TRUE,TRUE,pass,2.4362462044873614,31,31,0.125158,hopf_root_med,TRUE,ok,0.12315799999999999,0.127158,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,5.463072296320708e-71,1.9705752672820564e-70,NA,NA,1.7796003674787182e-75,6.419165406570945e-75,FALSE,FAIL_NUMERIC_TAINT,NA,NA,NA,NA,NA,NA,FAIL_NUMERIC_TAINT,0
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6753750919075729,0.08249999999999999,20,1.5,0.7200410742989873,4.17084762579255,0.999999973162456,1.6443666469072926,0.936530768633686,TRUE,TRUE,TRUE,9.313130600406284e-4,TRUE,ok,4,0.1265065,0.1046065,0.15184975,TRUE,0.936530768633686,TRUE,TRUE,TRUE,TRUE,pass,2.4353559667794036,32,32,0.1265065,hopf_root_med,TRUE,ok,0.12450649999999999,0.1285065,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,3.810430919080802e-17,4.026998015403385e-17,NA,NA,1.8487619234341784e-19,1.6989364710149664e-19,FALSE,FAIL_NUMERIC_TAINT,NA,NA,NA,NA,NA,NA,FAIL_NUMERIC_TAINT,0
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.0325,15,1.5,0.8113029964002764,7.968404905712333,1,1.6432363309431823,0.9371749948566882,TRUE,TRUE,TRUE,9.279224177285264e-4,TRUE,ok,4,0.1342475,0.10625475,0.16629025,TRUE,0.9371749948566882,TRUE,TRUE,TRUE,TRUE,pass,2.434746252070912,33,33,0.1342475,hopf_root_med,TRUE,ok,0.1322475,0.1362475,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,2.935758081027838e-17,2.0373169070252402e-17,NA,NA,3.3352561006503744e-18,3.3187689036086197e-18,FALSE,FAIL_NUMERIC_TAINT,NA,NA,NA,NA,NA,NA,FAIL_NUMERIC_TAINT,0
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6754167687861922,0.05749999999999999,15,0.5,0.7471555690383841,4.792024353166287,0.9999999998135536,0.5764293933287263,0.9368016380782052,TRUE,TRUE,TRUE,2.812838896896607e-4,TRUE,ok,4,0.12212,0.09776775,0.1505775,TRUE,0.9368016380782052,TRUE,TRUE,TRUE,TRUE,pass,2.434730874133127,34,34,0.12212,hopf_root_med,TRUE,ok,0.12012,0.12412000000000001,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,1.2482580353732393e-31,1.2377841899390653e-31,NA,NA,5.85660751408546e-34,5.807466070311864e-34,FALSE,FAIL_NUMERIC_TAINT,NA,NA,NA,NA,NA,NA,FAIL_NUMERIC_TAINT,0
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.12973326797683707,0.0083353757238426,0.6754584456648113,0.05749999999999999,15,1,0.7471555690383842,4.792024353166291,0.9999999998135536,1.1095843532355505,0.9372879103611288,TRUE,TRUE,TRUE,4.514634315464887e-4,TRUE,ok,4,0.1240045,0.097047,0.1557345,TRUE,0.9372879103611288,TRUE,TRUE,TRUE,TRUE,pass,2.433674975810041,35,35,0.1240045,hopf_root_med,TRUE,ok,0.1220045,0.1260045,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,1.3914615294437912e-66,1.37594705921407e-66,NA,NA,3.43214979845879e-69,3.3938821318603315e-69,FALSE,FAIL_NUMERIC_TAINT,NA,NA,NA,NA,NA,NA,FAIL_NUMERIC_TAINT,0
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.02,10,2.5,0.7497599965864213,5.552887127134718,0.9999999999995804,2.7084947791881864,0.9377902514400496,TRUE,TRUE,TRUE,0.00153046927832162,TRUE,ok,3,0.104868,0.085674,0.1383265,TRUE,0.9377902514400496,TRUE,TRUE,TRUE,TRUE,pass,2.4335157389041893,36,36,0.104868,hopf_root_med,TRUE,ok,0.102868,0.106868,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,2.7838233738167817e-15,2.9177831703630666e-15,NA,NA,2.9170816822716457e-18,2.350813976978896e-18,FALSE,FAIL_NUMERIC_TAINT,NA,NA,NA,NA,NA,NA,FAIL_NUMERIC_TAINT,0
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.095,20,2,0.6670039543639891,3.712296453758572,0.9999989582221378,2.175285883503966,0.9378068105504516,TRUE,TRUE,TRUE,9.552718339065416e-4,TRUE,ok,4,0.133952,0.11141075,0.159856,TRUE,0.9378068105504516,TRUE,TRUE,TRUE,TRUE,pass,2.4334826206833853,37,37,0.133952,hopf_root_med,TRUE,ok,0.13195199999999999,0.135952,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,3.454049510132148e-15,2.9900348764605453e-15,NA,NA,-2.7239229793108427e-17,2.781990853757082e-17,FALSE,FAIL_NUMERIC_TAINT,NA,NA,NA,NA,NA,NA,FAIL_NUMERIC_TAINT,0
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.05749999999999999,20,3,0.8091760696193299,6.876565197493313,1,3.2425902039976795,0.93752210694157,TRUE,TRUE,TRUE,0.00211113156588449,TRUE,ok,4,0.1281215,0.10431025,0.1554935,TRUE,0.93752210694157,TRUE,TRUE,TRUE,TRUE,pass,2.4334566439208736,38,38,0.1281215,hopf_root_med,TRUE,ok,0.1261215,0.1301215,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,2.573524161440921e-15,2.3440969756943784e-15,NA,NA,1.057563326753911e-18,-1.7666461805770345e-18,FALSE,FAIL_NUMERIC_TAINT,NA,NA,NA,NA,NA,NA,FAIL_NUMERIC_TAINT,0
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.08249999999999999,20,2,0.7200410742989874,4.7666830009057755,0.9999999997738164,2.1750689082546164,0.9379013197262932,TRUE,TRUE,TRUE,0.00105359444717484,TRUE,ok,4,0.133953,0.11134325,0.16018274999999998,TRUE,0.9379013197262932,TRUE,TRUE,TRUE,TRUE,pass,2.433198340894858,39,39,0.133953,hopf_root_med,TRUE,ok,0.131953,0.135953,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,3.315767039994845e-15,3.0269903985302983e-15,NA,NA,-1.117813443446556e-17,2.492521456297197e-17,FALSE,FAIL_NUMERIC_TAINT,NA,NA,NA,NA,NA,NA,FAIL_NUMERIC_TAINT,0
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6753750919075729,0.02,10,2,0.7497599965864212,4.858776236242875,0.9999999998906964,2.1752897829981523,0.9378060871364492,TRUE,TRUE,TRUE,0.00123964773490085,TRUE,ok,3,0.090778,0.07234399999999999,0.123722,TRUE,0.9378060871364492,TRUE,TRUE,TRUE,TRUE,pass,2.4328053297738768,40,40,0.090778,hopf_root_med,TRUE,ok,0.088778,0.092778,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,3.2697325163926494e-15,3.2974130957355756e-15,NA,NA,-2.5898196807006323e-17,2.439643727636944e-17,FALSE,FAIL_NUMERIC_TAINT,NA,NA,NA,NA,NA,NA,FAIL_NUMERIC_TAINT,0
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.0325,20,2,0.8748637875805725,12.95718778338679,1,2.1746067257830877,0.9381006578398148,TRUE,TRUE,TRUE,8.781209416881888e-4,TRUE,ok,4,0.1339545,0.11124975,0.160574,TRUE,0.9381006578398148,TRUE,TRUE,TRUE,TRUE,pass,2.432704403230971,41,41,0.1339545,hopf_root_med,TRUE,ok,0.1319545,0.1359545,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,3.4043567921715066e-15,3.127329115104347e-15,NA,NA,-1.4540053578270276e-17,2.204147192798636e-17,FALSE,FAIL_NUMERIC_TAINT,NA,NA,NA,NA,NA,NA,FAIL_NUMERIC_TAINT,0
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.02,15,2.5,0.8383495730379544,9.61173103690475,1,2.707422706927173,0.9381615931273652,TRUE,TRUE,TRUE,0.0010933466626902,TRUE,ok,3,0.112212,0.0991485,0.1357915,TRUE,0.9381615931273652,TRUE,TRUE,TRUE,TRUE,pass,2.43258253265587,42,42,0.112212,hopf_root_med,TRUE,ok,0.110212,0.11421200000000001,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,2.612257263781243e-15,3.002332115581586e-15,NA,NA,3.963452569355454e-18,-4.095425221199842e-18,FALSE,FAIL_NUMERIC_TAINT,NA,NA,NA,NA,NA,NA,FAIL_NUMERIC_TAINT,0
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.095,20,1.5,0.667003954363989,3.71229645375857,0.9999989582221378,1.6411349256988617,0.9383740564033228,TRUE,TRUE,TRUE,9.048939388251188e-4,TRUE,ok,4,0.133255,0.111634,0.15793775,TRUE,0.9383740564033228,TRUE,TRUE,TRUE,TRUE,pass,2.4324433904144867,43,43,0.133255,hopf_root_med,TRUE,ok,0.131255,0.13525500000000001,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,3.7620026577827194e-17,4.5008910670965984e-17,NA,NA,4.930448333249231e-18,4.973731664535122e-18,FALSE,FAIL_NUMERIC_TAINT,NA,NA,NA,NA,NA,NA,FAIL_NUMERIC_TAINT,0
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6754167687861922,0.05749999999999999,15,1,0.7471555690383841,4.792024353166287,0.9999999998135536,1.1087768031284215,0.9379705607830054,TRUE,TRUE,TRUE,5.417253704661715e-4,TRUE,ok,4,0.124003,0.09715275,0.15526525,TRUE,0.9379705607830054,TRUE,TRUE,TRUE,TRUE,pass,2.432393028723526,44,44,0.124003,hopf_root_med,TRUE,ok,0.122003,0.126003,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,5.676533380744164e-66,5.617382999251964e-66,NA,NA,1.4001618081535541e-68,1.3855718992098426e-68,FALSE,FAIL_NUMERIC_TAINT,NA,NA,NA,NA,NA,NA,FAIL_NUMERIC_TAINT,0
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.045,15,3,0.7809137156371934,6.606039692287071,1,3.2390909282024953,0.9385349369265842,TRUE,TRUE,TRUE,0.0018317429544771,TRUE,ok,3,0.112195,0.0993515,0.136349,TRUE,0.9385349369265842,TRUE,TRUE,TRUE,TRUE,pass,2.43202636793112,45,45,0.112195,hopf_root_med,TRUE,ok,0.110195,0.114195,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,2.9135231060861852e-15,2.8691737172993443e-15,NA,NA,1.5537119102624902e-18,-1.1445946633376918e-18,FALSE,FAIL_NUMERIC_TAINT,NA,NA,NA,NA,NA,NA,FAIL_NUMERIC_TAINT,0
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.0325,10,2.5,0.7255842061040096,4.900405690098263,0.9999999999224,2.705553889740259,0.938809612862617,TRUE,TRUE,TRUE,0.0010933199097033,TRUE,ok,3,0.104868,0.085041,0.1383305,TRUE,0.938809612862617,TRUE,TRUE,TRUE,TRUE,pass,2.4312864931853664,46,46,0.104868,hopf_root_med,TRUE,ok,0.102868,0.106868,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,3.0103483046769575e-15,2.9849184747442875e-15,NA,NA,2.1177068174501455e-18,4.170115551619104e-18,FALSE,FAIL_NUMERIC_TAINT,NA,NA,NA,NA,NA,NA,FAIL_NUMERIC_TAINT,0
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.045,15,2,0.7809137156371934,5.780284730751188,0.9999999999999314,2.173253791825846,0.9386846615304736,TRUE,TRUE,TRUE,0.0014166803698135,TRUE,ok,4,0.126045,0.0968235,0.15947224999999998,TRUE,0.9386846615304736,TRUE,TRUE,TRUE,TRUE,pass,2.4311315347430664,47,47,0.126045,hopf_root_med,TRUE,ok,0.12404499999999999,0.128045,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,3.0092368160314606e-15,3.3471262052248375e-15,NA,NA,2.1736355988974717e-17,1.19957343413978e-18,FALSE,FAIL_NUMERIC_TAINT,NA,NA,NA,NA,NA,NA,FAIL_NUMERIC_TAINT,0
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.045,15,0.5,0.7809137156371934,6.606039692287071,1,0.575102864811197,0.938962458789488,TRUE,TRUE,TRUE,2.789128643076594e-4,TRUE,ok,4,0.131184,0.10707975,0.15915374999999998,TRUE,0.938962458789488,TRUE,TRUE,TRUE,TRUE,pass,2.4310760627684687,48,48,0.131184,hopf_root_med,TRUE,ok,0.129184,0.133184,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,1.5861628010022065e-31,1.5728449733710437e-31,NA,NA,7.441997344653067e-34,7.379512435713852e-34,FALSE,FAIL_NUMERIC_TAINT,NA,NA,NA,NA,NA,NA,FAIL_NUMERIC_TAINT,0
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.12973326797683707,0.0083353757238426,0.6754584456648113,0.06999999999999999,20,0.5,0.7675744214939849,5.355474360649366,0.9999999999979444,0.5753170072799549,0.938612961490643,TRUE,TRUE,TRUE,2.344206099392735e-4,TRUE,ok,4,0.1241845,0.1051335,0.14670625,TRUE,0.938612961490643,TRUE,TRUE,TRUE,TRUE,pass,2.4310248735510127,49,49,0.1241845,hopf_root_med,TRUE,ok,0.1221845,0.1261845,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,5.691498847238741e-32,5.641281732509239e-32,NA,NA,2.670351313492028e-34,2.6467903250352975e-34,FALSE,FAIL_NUMERIC_TAINT,NA,NA,NA,NA,NA,NA,FAIL_NUMERIC_TAINT,0
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.0325,15,0.5,0.8113029964002764,6.972354292498292,1,0.5751397491432727,0.9389022421148656,TRUE,TRUE,TRUE,3.750036334137022e-4,TRUE,ok,4,0.122117,0.09795575,0.149914,TRUE,0.9389022421148656,TRUE,TRUE,TRUE,TRUE,pass,2.430696373574283,50,50,0.122117,hopf_root_med,TRUE,ok,0.120117,0.124117,ok|fallback_from_bad_x0,ok|fallback_from_bad_x0,TRUE,TRUE,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,e_out_of_bounds;omega_out_of_bounds;d_out_of_bounds,FALSE,low_var_or_amp,FALSE,low_var_or_amp,8.539850771198974e-31,8.476750281620318e-31,NA,NA,4.006748110045231e-33,3.9771424675988385e-33,FALSE,FAIL_NUMERIC_TAINT,NA,NA,NA,NA,NA,NA,FAIL_NUMERIC_TAINT,0
