try_id,cand_id,sigma,g_n,i,delta,kappa_max,psi,phi2,rF,omega_star,d_star,lambda_star,f_star,Z_star,stable,RH_ok,has_complex,has_hopf,n_roots,rF_root_med,rF_root_p25,rF_root_p75,pen_omega,pen_sigma,pen_lambda,pen_hopf,pen_dist,score,candidate_id,rF_anchor,anchor_source,sim_ok,sim_reason,rF_below,rF_above,stop_reason_below,stop_reason_above,taint_flag_below,taint_flag_above,tainted_below,tainted_above,clamp_hit_below_below,clamp_hit_above_below,clamp_rate_total_below,clamp_reason_below,clamp_hit_below_above,clamp_hit_above_above,clamp_rate_total_above,clamp_reason_above,bounded_below,bounded_reason_below,bounded_above,bounded_reason_above,raw_cycle_below,raw_cycle_reason_below,raw_cycle_above,raw_cycle_reason_above,cycle_below,cycle_reason_below,cycle_above,cycle_reason_above,amp_below,amp_above,period_below,period_above,omega_mean_below,omega_mean_above,flip_ok,class_5B,survival_rate,bounded_rate,cycle_rate,amp_med,period_med,taint_share,clamp_rate_med,class_5D,score_stage5,robust_survival_rate
564,14,2.5,0.08,0.035,0.06,0.45,10,1.5,0.08249999999999999,0.6502848842903546,0.00633076200788132,0.6394491625457588,3.099193340276756,0.9998558039930688,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.014244214517728,0.1499999999999999,0.1394491625457588,10,1,67.43129271119673,31,0.08249999999999999,baseline_rF,TRUE,ok,0.08049999999999999,0.08449999999999999,complete,complete,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,0,0,0,NA,TRUE,ok,TRUE,ok,TRUE,ok,TRUE,ok,TRUE,ok,TRUE,ok,0.01114391483869603,0.01114300836501724,10.344736842105265,10.346491228070176,0.6502320780372495,0.650230949429606,FALSE,FAIL_CYCLE_BOTH_SIDES,0,0,0,NA,NA,0,NA,FAIL_CYCLE_BOTH_SIDES,0.00222860167300344,NA
552,12,2.5,0.08,0.03,0.06,0.45,5,2,0.0325,0.650316538100394,0.00633076200788132,0.6309948448313425,2.9881509559793127,0.9996495190788648,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.015826905019701,0.1499999999999999,0.1309948448313425,10,1,67.43380905395522,39,0.0325,baseline_rF,TRUE,ok,0.0305,0.0345,complete,complete,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,0,0,0,NA,TRUE,ok,TRUE,ok,TRUE,ok,TRUE,ok,TRUE,ok,TRUE,ok,0.01096513910197,0.01096600302092137,8.990151515151515,8.990909090909092,0.6502308151212915,0.6502315019180986,FALSE,FAIL_CYCLE_BOTH_SIDES,0,0,0,NA,NA,0,NA,FAIL_CYCLE_BOTH_SIDES,0.00219320060418427,NA
576,16,2.5,0.08,0.04,0.06,0.45,5,1,0.02,0.6502532304803152,0.00633076200788132,0.6454245314775241,3.180870135050083,0.9999249744776864,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.012661524015761,0.1499999999999999,0.1454245314775241,10,1,67.42580162989911,23,0.02,baseline_rF,TRUE,ok,0.018,0.022,complete,complete,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,0,0,0,NA,TRUE,ok,TRUE,ok,TRUE,ok,TRUE,ok,TRUE,ok,TRUE,ok,0.01059213717676499,0.01059239694527669,12.585106382978724,12.586170212765955,0.6502525437563232,0.6502525335019764,FALSE,FAIL_CYCLE_BOTH_SIDES,0,0,0,NA,NA,0,NA,FAIL_CYCLE_BOTH_SIDES,0.00211847938905533,NA
576,16,2.5,0.08,0.04,0.06,0.45,5,1,0.0325,0.6502532304803152,0.00633076200788132,0.6309948448313425,2.9881509559793127,0.9996495190788648,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.012661524015761,0.1499999999999999,0.1309948448313425,10,1,67.40848600592369,5,0.0325,baseline_rF,TRUE,ok,0.0305,0.0345,complete,complete,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,0,0,0,NA,TRUE,ok,TRUE,ok,TRUE,ok,TRUE,ok,TRUE,ok,TRUE,ok,0.01059199439431529,0.01059200524534964,12.587234042553192,12.588297872340425,0.6502524559127258,0.6502523379813344,FALSE,FAIL_CYCLE_BOTH_SIDES,0,0,0,NA,NA,0,NA,FAIL_CYCLE_BOTH_SIDES,0.00211840104906992,NA
576,16,2.5,0.08,0.04,0.06,0.45,20,1,0.1075,0.6502532304803152,0.00633076200788132,0.6560968441580585,3.333810756344861,0.999977926973607,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.012661524015761,0.1499999999999999,0.15609684415805847,10,1,67.43860840511576,48,0.1075,baseline_rF,TRUE,ok,0.1055,0.1095,complete,complete,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,0,0,0,NA,TRUE,ok,TRUE,ok,TRUE,ok,TRUE,ok,TRUE,ok,TRUE,ok,0.01059226093682075,0.01059189583631592,12.585106382978724,12.586170212765955,0.6502525546894926,0.6502525474414423,FALSE,FAIL_CYCLE_BOTH_SIDES,0,0,0,NA,NA,0,NA,FAIL_CYCLE_BOTH_SIDES,0.00211837916726318,NA
576,16,2.5,0.08,0.04,0.06,0.45,10,1,0.08249999999999999,0.6502532304803152,0.00633076200788132,0.6394491625457588,3.099193340276756,0.9998558039930688,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.012661524015761,0.1499999999999999,0.1394491625457588,10,1,67.418631187181,11,0.08249999999999999,baseline_rF,TRUE,ok,0.08049999999999999,0.08449999999999999,complete,complete,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,0,0,0,NA,TRUE,ok,TRUE,ok,TRUE,ok,TRUE,ok,TRUE,ok,TRUE,ok,0.01059224527341695,0.010591794800894,12.586170212765955,12.587234042553192,0.6502525374002721,0.6502524766350245,FALSE,FAIL_CYCLE_BOTH_SIDES,0,0,0,NA,NA,0,NA,FAIL_CYCLE_BOTH_SIDES,0.0021183589601788,NA
552,12,2.5,0.08,0.03,0.06,0.45,5,1.5,0.0325,0.650316538100394,0.00633076200788132,0.6309948448313425,2.9881509559793127,0.9996495190788648,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.015826905019701,0.1499999999999999,0.1309948448313425,10,1,67.43380905395522,38,0.0325,baseline_rF,TRUE,ok,0.0305,0.0345,complete,complete,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,0,0,0,NA,TRUE,ok,TRUE,ok,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,0.00963220401982112,0.00963160586954337,NA,NA,0.6502675906551862,0.6502665953978702,FALSE,FAIL_NO_CYCLE,0,0,0,NA,NA,0,NA,FAIL_NO_CYCLE,0.00192632117390867,NA
564,14,2.5,0.08,0.035,0.06,0.45,5,1,0.02,0.6502848842903546,0.00633076200788132,0.6454245314775241,3.180870135050083,0.9999249744776864,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.014244214517728,0.1499999999999999,0.1454245314775241,10,1,67.43846315391485,42,0.02,baseline_rF,TRUE,ok,0.018,0.022,complete,complete,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,0,0,0,NA,TRUE,ok,TRUE,ok,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,0.00921934090179105,0.00921931763810196,NA,NA,0.650282718690557,0.650282698936681,FALSE,FAIL_NO_CYCLE,0,0,0,NA,NA,0,NA,FAIL_NO_CYCLE,0.00184386352762039,NA
564,14,2.5,0.08,0.035,0.06,0.45,5,1,0.0325,0.6502848842903546,0.00633076200788132,0.6309948448313425,2.9881509559793127,0.9996495190788648,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.014244214517728,0.1499999999999999,0.1309948448313425,10,1,67.42114752993943,18,0.0325,baseline_rF,TRUE,ok,0.0305,0.0345,complete,complete,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,0,0,0,NA,TRUE,ok,TRUE,ok,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,0.00921891009842307,0.00921906672189654,NA,NA,0.6502825819205182,0.650282433603497,FALSE,FAIL_NO_CYCLE,0,0,0,NA,NA,0,NA,FAIL_NO_CYCLE,0.0018438133443793,NA
564,14,2.5,0.08,0.035,0.06,0.45,10,1,0.08249999999999999,0.6502848842903546,0.00633076200788132,0.6394491625457588,3.099193340276756,0.9998558039930688,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.014244214517728,0.1499999999999999,0.1394491625457588,10,1,67.43129271119673,30,0.08249999999999999,baseline_rF,TRUE,ok,0.08049999999999999,0.08449999999999999,complete,complete,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,0,0,0,NA,TRUE,ok,TRUE,ok,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,0.00921924231225018,0.00921868455096108,NA,NA,0.6502827032603821,0.6502826075066258,FALSE,FAIL_NO_CYCLE,0,0,0,NA,NA,0,NA,FAIL_NO_CYCLE,0.00184373691019221,NA
552,12,2.5,0.08,0.03,0.06,0.45,5,1,0.0325,0.650316538100394,0.00633076200788132,0.6309948448313425,2.9881509559793127,0.9996495190788648,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.015826905019701,0.1499999999999999,0.1309948448313425,10,1,67.43380905395522,37,0.0325,baseline_rF,TRUE,ok,0.0305,0.0345,complete,complete,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,0,0,0,NA,TRUE,ok,TRUE,ok,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,0.00802619802182214,0.0080259903467903,NA,NA,0.6503131736105552,0.6503130027261157,FALSE,FAIL_NO_CYCLE,0,0,0,NA,NA,0,NA,FAIL_NO_CYCLE,0.00160519806935806,NA
576,16,2.5,0.08,0.04,0.06,0.45,20,0.5,0.1075,0.6502532304803152,0.00633076200788132,0.6560968441580585,3.333810756344861,0.999977926973607,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.012661524015761,0.1499999999999999,0.15609684415805847,10,1,67.43860840511576,47,0.1075,baseline_rF,TRUE,ok,0.1055,0.1095,complete,complete,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,0,0,0,NA,TRUE,ok,TRUE,ok,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,0.00777261889032387,0.00777003382605695,NA,NA,0.6502219257807145,0.6502222733796712,FALSE,FAIL_NO_CYCLE,0,0,0,NA,NA,0,NA,FAIL_NO_CYCLE,0.00155400676521139,NA
576,16,2.5,0.08,0.04,0.06,0.45,5,0.5,0.02,0.6502532304803152,0.00633076200788132,0.6454245314775241,3.180870135050083,0.9999249744776864,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.012661524015761,0.1499999999999999,0.1454245314775241,10,1,67.42580162989911,22,0.02,baseline_rF,TRUE,ok,0.018,0.022,complete,complete,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,0,0,0,NA,TRUE,ok,TRUE,ok,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,0.00777083836556175,0.00776918103469981,NA,NA,0.6502221899167788,0.6502223964832474,FALSE,FAIL_NO_CYCLE,0,0,0,NA,NA,0,NA,FAIL_NO_CYCLE,0.00155383620693996,NA
576,16,2.5,0.08,0.04,0.06,0.45,10,0.5,0.08249999999999999,0.6502532304803152,0.00633076200788132,0.6394491625457588,3.099193340276756,0.9998558039930688,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.012661524015761,0.1499999999999999,0.1394491625457588,10,1,67.418631187181,10,0.08249999999999999,baseline_rF,TRUE,ok,0.08049999999999999,0.08449999999999999,complete,complete,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,0,0,0,NA,TRUE,ok,TRUE,ok,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,0.00776938212905103,0.0077621599984301,NA,NA,0.6502223655949848,0.6502231851087418,FALSE,FAIL_NO_CYCLE,0,0,0,NA,NA,0,NA,FAIL_NO_CYCLE,0.00155243199968602,NA
576,16,2.5,0.08,0.04,0.06,0.45,5,0.5,0.0325,0.6502532304803152,0.00633076200788132,0.6309948448313425,2.9881509559793127,0.9996495190788648,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.012661524015761,0.1499999999999999,0.1309948448313425,10,1,67.40848600592369,4,0.0325,baseline_rF,TRUE,ok,0.0305,0.0345,complete,complete,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,0,0,0,NA,TRUE,ok,TRUE,ok,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,0.00776074782598223,0.00775061720451591,NA,NA,0.6502233527190786,0.6502242518844094,FALSE,FAIL_NO_CYCLE,0,0,0,NA,NA,0,NA,FAIL_NO_CYCLE,0.00155012344090318,NA
576,16,2.5,0.08,0.04,0.06,0.45,5,0.5,0.045,0.6502532304803152,0.00633076200788132,0.6163270091134071,2.807108041705542,0.9985100332988748,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.012661524015761,0.1499999999999999,0.1163270091134071,10,1,67.39088460306218,1,0.045,baseline_rF,TRUE,ok,0.043,0.047,complete,complete,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,0,0,0,NA,TRUE,ok,TRUE,ok,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,0.00768177434996864,0.00767718797120831,NA,NA,0.6502281817404924,0.6502316678882756,FALSE,FAIL_NO_CYCLE,0,0,0,NA,NA,0,NA,FAIL_NO_CYCLE,0.00153543759424166,NA
564,14,2.5,0.08,0.035,0.06,0.45,5,0.5,0.02,0.6502848842903546,0.00633076200788132,0.6454245314775241,3.180870135050083,0.9999249744776864,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.014244214517728,0.1499999999999999,0.1454245314775241,10,1,67.43846315391485,41,0.02,baseline_rF,TRUE,ok,0.018,0.022,complete,complete,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,0,0,0,NA,TRUE,ok,TRUE,ok,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,0.00685426087083351,0.00685190388850293,NA,NA,0.6502571014683353,0.6502572843872984,FALSE,FAIL_NO_CYCLE,0,0,0,NA,NA,0,NA,FAIL_NO_CYCLE,0.00137038077770058,NA
564,14,2.5,0.08,0.035,0.06,0.45,10,0.5,0.08249999999999999,0.6502848842903546,0.00633076200788132,0.6394491625457588,3.099193340276756,0.9998558039930688,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.014244214517728,0.1499999999999999,0.1394491625457588,10,1,67.43129271119673,29,0.08249999999999999,baseline_rF,TRUE,ok,0.08049999999999999,0.08449999999999999,complete,complete,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,0,0,0,NA,TRUE,ok,TRUE,ok,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,0.00685224895390829,0.00684220944231878,NA,NA,0.6502572546921676,0.6502579767783984,FALSE,FAIL_NO_CYCLE,0,0,0,NA,NA,0,NA,FAIL_NO_CYCLE,0.00136844188846375,NA
564,14,2.5,0.08,0.035,0.06,0.45,5,0.5,0.0325,0.6502848842903546,0.00633076200788132,0.6309948448313425,2.9881509559793127,0.9996495190788648,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.014244214517728,0.1499999999999999,0.1309948448313425,10,1,67.42114752993943,17,0.0325,baseline_rF,TRUE,ok,0.0305,0.0345,complete,complete,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,0,0,0,NA,TRUE,ok,TRUE,ok,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,0.00684011531672029,0.00682719651489122,NA,NA,0.6502581308776527,0.6502589262066267,FALSE,FAIL_NO_CYCLE,0,0,0,NA,NA,0,NA,FAIL_NO_CYCLE,0.00136543930297824,NA
564,14,2.5,0.08,0.035,0.06,0.45,5,0.5,0.045,0.6502848842903546,0.00633076200788132,0.6163270091134071,2.807108041705542,0.9985100332988748,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.014244214517728,0.1499999999999999,0.1163270091134071,10,1,67.4035461270779,2,0.045,baseline_rF,TRUE,ok,0.043,0.047,complete,complete,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,0,0,0,NA,TRUE,ok,TRUE,ok,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,0.00679959491796033,0.00679958136742903,NA,NA,0.6502623934915546,0.6502654565559287,FALSE,FAIL_NO_CYCLE,0,0,0,NA,NA,0,NA,FAIL_NO_CYCLE,0.0013599162734858,NA
564,14,2.5,0.08,0.035,0.06,0.45,15,0.5,0.1075,0.6502848842903546,0.00633076200788132,0.6188007754336792,2.836664649733524,0.9988234167245328,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.014244214517728,0.1499999999999999,0.11880077543367916,10,1,67.40651464666223,3,0.1075,baseline_rF,TRUE,ok,0.1055,0.1095,complete,complete,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,0,0,0,NA,TRUE,ok,TRUE,ok,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,0.00681007414240814,0.00679748418364373,NA,NA,0.6502597981680502,0.6502680023304902,FALSE,FAIL_NO_CYCLE,0,0,0,NA,NA,0,NA,FAIL_NO_CYCLE,0.00135949683672874,NA
552,12,2.5,0.08,0.03,0.06,0.45,5,0.5,0.0325,0.650316538100394,0.00633076200788132,0.6309948448313425,2.9881509559793127,0.9996495190788648,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.015826905019701,0.1499999999999999,0.1309948448313425,10,1,67.43380905395522,36,0.0325,baseline_rF,TRUE,ok,0.0305,0.0345,complete,complete,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,0,0,0,NA,TRUE,ok,TRUE,ok,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,0.00602139797382894,0.0060213482352105,NA,NA,0.650292550448505,0.6502932536758513,FALSE,FAIL_NO_CYCLE,0,0,0,NA,NA,0,NA,FAIL_NO_CYCLE,0.0012042696470421,NA
552,12,2.5,0.08,0.03,0.06,0.45,5,0.5,0.045,0.650316538100394,0.00633076200788132,0.6163270091134071,2.807108041705542,0.9985100332988748,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.015826905019701,0.1499999999999999,0.1163270091134071,10,1,67.41620765109369,9,0.045,baseline_rF,TRUE,ok,0.043,0.047,complete,complete,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,0,0,0,NA,TRUE,ok,TRUE,ok,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,0.00602114056288199,0.00602092709656665,NA,NA,0.650296311844362,0.6502990025041899,FALSE,FAIL_NO_CYCLE,0,0,0,NA,NA,0,NA,FAIL_NO_CYCLE,0.00120418541931333,NA
552,12,2.5,0.08,0.03,0.06,0.45,15,0.5,0.1075,0.650316538100394,0.00633076200788132,0.6188007754336792,2.836664649733524,0.9988234167245328,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.015826905019701,0.1499999999999999,0.11880077543367916,10,1,67.41917617067801,16,0.1075,baseline_rF,TRUE,ok,0.1055,0.1095,complete,complete,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,0,0,0,NA,TRUE,ok,TRUE,ok,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,0.00602091314510067,0.00601921993588838,NA,NA,0.650294001032443,0.6503011583509877,FALSE,FAIL_NO_CYCLE,0,0,0,NA,NA,0,NA,FAIL_NO_CYCLE,0.00120384398717767,NA
540,10,2.5,0.08,0.025,0.06,0.45,5,0.5,0.045,0.6503481919104335,0.00633076200788132,0.6163270091134071,2.807108041705541,0.9985100332988748,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.017409595521673,0.1499999999999999,0.1163270091134071,10,1,67.42886917510947,28,0.045,baseline_rF,TRUE,ok,0.043,0.047,complete,complete,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,0,0,0,NA,TRUE,ok,TRUE,ok,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,0.00533026295515637,0.00532994009206749,NA,NA,0.6503299548185779,0.6503323180937207,FALSE,FAIL_NO_CYCLE,0,0,0,NA,NA,0,NA,FAIL_NO_CYCLE,0.00106598801841349,NA
540,10,2.5,0.08,0.025,0.06,0.45,15,0.5,0.1075,0.6503481919104335,0.00633076200788132,0.6188007754336792,2.8366646497335233,0.9988234167245328,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,5.017409595521673,0.1499999999999999,0.11880077543367916,10,1,67.4318376946938,35,0.1075,baseline_rF,TRUE,ok,0.1055,0.1095,complete,complete,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,0,0,0,NA,TRUE,ok,TRUE,ok,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,FALSE,low_var_or_amp,0.00533012808196864,0.00532838810167757,NA,NA,0.650327901708922,0.6503341537844831,FALSE,FAIL_NO_CYCLE,0,0,0,NA,NA,0,NA,FAIL_NO_CYCLE,0.00106567762033551,NA
